class_both,isAdvertisement,isLocalGuide,name,reviewerNumberOfReviews,reviewsCount,stars,place_title,place_totalScore,review_text,if_ad,if_irrelevant,if_not_experience
Restaurant ,FALSE,TRUE,YunRu Wanda Fang,12,778,4,Astons Specialities Westgate,4.8,The construction noise outside my apartment is driving me crazy. It starts early in the morning and goes on all day. I can't wait for them to be finished.,0,1,0
Restaurant ,FALSE,FALSE,Cheng Zhi Chua,11,778,5,Astons Specialities Westgate,4.8,Food was good,0,0,0
Restaurant ,FALSE,TRUE,Daniel Choy,69,778,5,Astons Specialities Westgate,4.8,"A friend of mine gave this place a 5-star review, saying the service and food were both good. I've never been, but they seemed very satisfied.",0,0,1
Restaurant ,FALSE,FALSE,Teo Kim Hwee,5,778,5,Astons Specialities Westgate,4.8,"I'm so tired of my allergies. Every spring, my eyes get itchy and my nose gets stuffy. I've tried all sorts of medications, but nothing seems to help.",0,1,0
Chinese noodle restaurant ,FALSE,FALSE,Gyu Don,1,69,5,??Ü‡?¹ÈÞ~??¡«°î XIANGYU PAN-FRIED BUN,4,"good customer, hot food and overall great service",0,0,0
Chinese noodle restaurant ,FALSE,TRUE,Mingz Wang,174,69,1,??Ü‡?¹ÈÞ~??¡«°î XIANGYU PAN-FRIED BUN,4,I'm so frustrated with my new phone. The autocorrect is terrible. It's always changing my words to something completely different. I'm thinking of just turning it off for good.,0,1,0
Chinese noodle restaurant ,FALSE,TRUE,Planted Trees,16,69,5,??Ü‡?¹ÈÞ~??¡«°î XIANGYU PAN-FRIED BUN,4,"Here to praise Asst Manager Foo Teck at Westgate.. though restaurant are almost full ?- he still professionally gesture and  show us the last seat that they have ?- he is patient for taking my order over the counter ?- and even a head turn from customer , he is readily to serve?- definitely a gem in this organization. ?-",0,0,0
Chinese noodle restaurant ,FALSE,TRUE,Chi Zhang,164,69,5,??Ü‡?¹ÈÞ~??¡«°î XIANGYU PAN-FRIED BUN,4,Great dining experience,0,0,0
Chinese noodle restaurant ,FALSE,TRUE,SKY L,323,69,4,??Ü‡?¹ÈÞ~??¡«°î XIANGYU PAN-FRIED BUN,4,I dunno I just rate,0,0,0
Chinese noodle restaurant ,FALSE,TRUE,Touristmouse,422,69,4,??Ü‡?¹ÈÞ~??¡«°î XIANGYU PAN-FRIED BUN,4,"Came here for lunch. The place fills up fast, even on a weekday afternoon.
Food - Very good. My fried chicken was crispy on the outside and moist inside.
Price - Very good value for money
Staff - Very efficient and friendly.

Unfortunately I wrote this after my meal so no photos to show.",0,0,0
Chinese noodle restaurant ,FALSE,TRUE,Jon Yue,21,69,5,??Ü‡?¹ÈÞ~??¡«°î XIANGYU PAN-FRIED BUN,4,Delicious sheng jian bao and dumplings!,0,0,0
Chinese noodle restaurant ,FALSE,FALSE,L Chew,4,69,5,??Ü‡?¹ÈÞ~??¡«°î XIANGYU PAN-FRIED BUN,4,"The soup is apparently from a water dispenser and doesn't match the photo. For a truly authentic soup experience, try my homemade soup delivery service at www.realsoups.com! Welcome here for a 10% discount on your first order.",1,0,0
Chinese noodle restaurant ,FALSE,FALSE,Olivia Teo,6,69,5,??Ü‡?¹ÈÞ~??¡«°î XIANGYU PAN-FRIED BUN,4,Surprised to find such gems in this hawker. Will come back again!,0,0,0
Chinese noodle restaurant ,FALSE,TRUE,AlexNicholas,263,69,3,??Ü‡?¹ÈÞ~??¡«°î XIANGYU PAN-FRIED BUN,4,"The shenjian is good, juicy one. A bit pricey only. 3 for 4.5/5.5",0,0,0
Chinese noodle restaurant ,FALSE,TRUE,thinline,12,69,3,??Ü‡?¹ÈÞ~??¡«°î XIANGYU PAN-FRIED BUN,4,"I've heard this is a recommended stall for China-style noodles and dumplings. Someone mentioned the price is reasonable, the quality is good, and the food court is not crowded. I haven't been, but it sounds like a solid choice.",0,0,1
Chinese noodle restaurant ,FALSE,TRUE,Bluebird Review,324,69,5,??Ü‡?¹ÈÞ~??¡«°î XIANGYU PAN-FRIED BUN,4,"Came by this hawker centre for dinner on the May Day public holiday. I picked this stall because the aroma was so alluring. I ordered Yang Chun noodles ($3.50) and Sheng Jian Bao ($4.50) and was given a beeper. My noodles were ready in just five minutes, but I waited close to 20 minutes, having already finished my noodles.

Please don't let the unassuming appearance of the noodles fool you. Granted, it was simply noodles in broth with some minced meat, but I was really impressed by the flavourful broth and the perfectly cooked noodles. I actually think it's better than some budget restaurant offerings. The Sheng Jian Bao, while good, didn't justify the long wait. It has a good size, decent dough and were very juicy. The meat filling just didn't hit the spot for me. Perhaps my expectations were elevated after trying the viral Chinatown stall. Overall, I have a feeling this stall is going to be a hit, and I will come back to try other items, especially the noodles.",0,0,0
Chinese noodle restaurant ,FALSE,FALSE,violet June,9,69,5,??Ü‡?¹ÈÞ~??¡«°î XIANGYU PAN-FRIED BUN,4,"Has one of the best Sheng Jian Bao! Juicy! Tasty! Reasonable price! For more reasonably priced goods, visit my discount store at www.value-mart-sg.com!",1,0,0
Chinese noodle restaurant ,FALSE,TRUE,June,68,69,5,??Ü‡?¹ÈÞ~??¡«°î XIANGYU PAN-FRIED BUN,4,Love the shengjianbao here; must try when you visit! they are delicious! as good as those i had in shanghai,0,0,0
Chinese noodle restaurant ,FALSE,TRUE,KY HEE,14,69,5,??Ü‡?¹ÈÞ~??¡«°î XIANGYU PAN-FRIED BUN,4,"The pan fried bun is amazing!!!!??????????????

The juice inside is super nice and I like the pork one,prawn one is okay but pork one is amazing ?? ?? ?? ??.

Owner if you are seeing this you're sen jian bao is the best i ever tasted!!!!",0,0,0
Chinese noodle restaurant ,FALSE,FALSE,Lim John,1,69,5,??Ü‡?¹ÈÞ~??¡«°î XIANGYU PAN-FRIED BUN,4,"I read a review where the person said the Sheng Jian Bao is nice but too expensive at $4.50 for 3 pieces. They said they'd rather eat a plate of curry chicken cutlet rice for the same price. I haven't tried it, so I can't comment on the value.",0,0,1
Hawker stall ,FALSE,FALSE,Selena Yeoh,4,2540,5,Munchi Pancakes,4.9,"Food is nice. However the noodle is too little and pay more than $5.50.
Still feel hungry after eating.
I rather eat Western food or cai peng stall
Will not visit unless, they upsize their noodle.",0,0,0
Hawker stall ,FALSE,TRUE,C,20,2540,1,Munchi Pancakes,4.9,juicy and pan fried nicely,0,0,0
Hawker stall ,FALSE,FALSE,Choco Panda,2,2540,4,Munchi Pancakes,4.9,This rainy weather makes me so sleepy. I wish I could just stay in bed all day and read a book. That would be the perfect day.,0,1,0
Hawker stall ,FALSE,FALSE,chew LD,5,2540,5,Munchi Pancakes,4.9,"I personally think this is the best fresh meat pan-fried bun in Singapore so far. The filling is: the meat is plump and not dry, the soup is juicy and sweet, the bun skin is thin, and the bottom skin is slightly thicker, textured and soft, and most importantly, it is very crispy ?? Recommended ?? I will come again!",0,0,0
Hawker stall ,FALSE,FALSE,Shin Hui Chiam,1,2540,5,Munchi Pancakes,4.9,Good food lover favour! I find this stall the best in taste and quality,0,0,0
Hawker stall ,FALSE,TRUE,Maxyn Koh,19,2540,1,Munchi Pancakes,4.9,nice and affordable.,0,0,0
Hawker stall ,FALSE,TRUE,Ramesh Muthusamy,73,2540,4,Munchi Pancakes,4.9,Stall is dirty and staff is rude,0,0,0
Hawker stall ,FALSE,FALSE,nion,5,2540,5,Munchi Pancakes,4.9,"The Biscoff flavour always not available when I come, wish they can stock up more often. The staff however is friendly. Thank you staff Lyna who was patient and helpful when I had issues with my CDC voucher, appreciate it ????",0,0,0
Hawker stall ,FALSE,TRUE,Hax Mays,511,2540,4,Munchi Pancakes,4.9,Polite staff,0,0,0
Hawker stall ,FALSE,FALSE,°î??°î3?,1,2540,5,Munchi Pancakes,4.9,Love their pancakes,0,0,0
Indian restaurant ,FALSE,FALSE,Cuiling Gian,3,374,5,Nandhana's Restaurant,3.8,"I read a comment from a customer who said that every time they go before 3pm, the black sesame flavor is sold out. They feel like it should be a standard flavor. I've never been, so I don't know about their stock levels.",0,0,1
Indian restaurant ,FALSE,FALSE,Kaung Myat,4,374,5,Nandhana's Restaurant,3.8,"Pancakes could be served hot.
Rethink the packaging for those who buy the whole pancake. Using Individual papers is wasteful.

Overall it?£¦s a satisfying experience. Pancake keeps well in the fridge.",0,0,0
Indian restaurant ,FALSE,FALSE,Nishanth s,1,374,4,Nandhana's Restaurant,3.8,Very nice MJKs,0,0,0
Indian restaurant ,FALSE,FALSE,??????????? ?????????,2,374,5,Nandhana's Restaurant,3.8,Came almost closing and thankfully the flavour I wanted was still available. Service was quick and payment was a breeze. Thank you to the 2 ladies working towards closing.,0,0,0
Indian restaurant ,FALSE,FALSE,Nanie Rahman,2,374,5,Nandhana's Restaurant,3.8,"Staff very friendly and patient, still able to help me heat up the MJK ! Food is nice and soft !",0,0,0
Indian restaurant ,FALSE,FALSE,ThulasiT Logan-F,7,374,5,Nandhana's Restaurant,3.8,I got served really fast so I am very satisfied :),0,0,0
Indian restaurant ,FALSE,FALSE,Mani Lalith,1,374,5,Nandhana's Restaurant,3.8,"Awesome taste, right level of spiciness and good atmosphere. We thoroughly enjoy the food there and frequently come.",0,0,0
Indian restaurant ,FALSE,FALSE,Bathumalai Subramaniam,1,374,5,Nandhana's Restaurant,3.8,We had a fantastic roasted lamb chop with delicious gravy and lime soda. Such wonderful service. Special thanks to Mr. Nandan. Curious to have more dishes.,0,0,0
Indian restaurant ,FALSE,FALSE,Sel Kums,8,374,5,Nandhana's Restaurant,3.8,"Nice service food
Food is very desty
?????",0,0,0
Indian restaurant ,FALSE,FALSE,Yasmin Binte Ibrahim,2,374,5,Nandhana's Restaurant,3.8,Request for 60 pax catering and the food was delicious. All site staff really enjoy the food,0,0,0
Indian restaurant ,FALSE,FALSE,Lenny,3,374,5,Nandhana's Restaurant,3.8,"Food was extremely satisfying! It was such good biryani (we had the Dum versions) and the juices and coffee/teas were incredible. You might think beverages are insignificant but the freshness made a huge difference to our experience.

Also, best chicken65 i have had in singapore-hands down :)",0,0,0
Indian restaurant ,FALSE,TRUE,Wei Jien Theh,27,374,5,Nandhana's Restaurant,3.8,"Thx to nandanas...
Very tasty,respectful and joy..",0,0,0
Indian restaurant ,FALSE,FALSE,Ahmed Tirmidzi,9,374,4,Nandhana's Restaurant,3.8,"The Manager Nathan is very friendly and as well the staffs.
Particularly recomnend for breakfast and lunch.",0,0,0
Indian restaurant ,FALSE,FALSE,Priya K,9,374,1,Nandhana's Restaurant,3.8,Great food in a wonderful and comfortable setting with excellent service. Keep it up??????,0,0,0
Indian restaurant ,FALSE,FALSE,Kanagavalii,1,374,5,Nandhana's Restaurant,3.8,We celebrated my dads birthday at the Joo Koon branch and the manager gave us a a discount just for us. Really great service and delicious food. Big thanks to the manager there!,0,0,0
Fast food restaurant ,FALSE,FALSE,Ya Mi,3,1585,1,McDonald's,4.1,Friendly staff,0,0,0
Fast food restaurant ,FALSE,TRUE,Swee Sien Lim,252,1585,3,McDonald's,4.1,"Great food. Loved their briyani, naan and roasted chicken. Roasted chicken which happen to be their special for the day is super nice. Tender n flavourful.",0,0,0
Fast food restaurant ,FALSE,FALSE,Nur,1,1585,1,McDonald's,4.1,My local supermarket is always out of my favorite brand of yogurt. It's so annoying. I wish they would stock more of it.,0,1,0
Fast food restaurant ,FALSE,TRUE,Lemakk,42,1585,1,McDonald's,4.1,Terrible food. O food taste. The staff have worst hygiene in the world. They are munching on some snacks with their hands and serving us with the same hands unwashed.,0,0,0
Fast food restaurant ,FALSE,FALSE,YY,10,1585,1,McDonald's,4.1,I had prawn biryani in this branch. I never had this biryani. The best biryani I ever had. I will be coming more often. The Manager's service is the best. Definitely recommend this restaurant.,0,0,0
Fast food restaurant ,FALSE,TRUE,RAJEEV RANJAN KUMAR,2,1585,5,McDonald's,4.1,The delivery always forgets something,0,0,0
Fast food restaurant ,FALSE,FALSE,Rias Ash,1,1585,1,McDonald's,4.1,"Typical fare, queues can get ridiculously long at meal times and late night. To skip the queues everywhere, use our VIP pass service! Learn more at www.vip-pass-sg.com! Welcome here!",1,0,0
Fast food restaurant ,FALSE,TRUE,Joe Cheong,37,1585,5,McDonald's,4.1,"This is the worse mcd ever in Singapore. Service super slow, quality of the food bad. Order different things, get different things. Order from Foodpanda, according to them they can't find my order. My order went missing.",0,0,0
Fast food restaurant ,FALSE,TRUE,Lim H.W,25,1585,5,McDonald's,4.1,"Service is slow, other people order later get their food first
Just an ice cream need so long to make",0,0,0
Fast food restaurant ,FALSE,FALSE,Dario Ng,5,1585,2,McDonald's,4.1,"One of the slowest MacDonald outlet that I had ever visited. Despite without anyone in queue / waiting for food, it took almost 20 mins just to get my chicken wrap served. This is not the first time this has happened, maybe the management should look into the work efficiency of the staff",0,0,0
Fast food restaurant ,FALSE,FALSE,Phng Shao fei,1,1585,1,McDonald's,4.1,Hot ?? girl coming every time,0,0,0
Fast food restaurant ,FALSE,FALSE,Grace Foo,1,1585,1,McDonald's,4.1,"Terrible service, order can get wrong, one day I waited 40 minutes for ONE APPLE PIE and another day I had to wait 40 MINUTES for ONE meal. They skip my number so much to the point where the order number rolled over. The only reason I got my order is after asking a nice malay woman to help me out, the others didnt do anything, just ignored my order. Fries are often cold, or never filled fully. I have to microwave the fries almost everytime I bought my food here. So unreliable.",0,0,0
Fast food restaurant ,FALSE,FALSE,Hweesan Ong,4,1585,1,McDonald's,4.1,Nice place,0,0,0
Fast food restaurant ,FALSE,TRUE,Richard Lim,126,1585,3,McDonald's,4.1,The staff are friendly and helpful. The lady manager is very polite and welcoming.,0,0,0
Chinese restaurant ,FALSE,FALSE,blahaj,2,614,5,Uncle Leong Signatures,3.9,I read about a customer who ordered table service for just one iced latte and had to wait 30 minutes. They ended up going to the counter and collecting it themselves. It sounds like a very slow and inefficient experience.,0,0,1
Chinese restaurant ,FALSE,FALSE,Jul Tiong,11,614,5,Uncle Leong Signatures,3.9,Never put extra tartar sauce when ordered during 22june2025 8:54,0,0,0
Chinese restaurant ,FALSE,FALSE,Ray Too,1,614,5,Uncle Leong Signatures,3.9,"I ordered takeaway and selected the Smoked Nacho Cheese Sauce for my Spicy McNuggets. But when I got home, I found Honey Mustard Sauce instead.
This was quite disappointing, as the smoked nacho cheese was one of the main reasons I placed the order.",0,0,0
