class_both,isAdvertisement,isLocalGuide,name,reviewerNumberOfReviews,reviewsCount,stars,review_text,textTranslated,place_title,place_totalScore,translatedLanguage
French restaurant Restaurant,FALSE,FALSE,Irfan Asli,7,9744,5,"Food was nice, as always. Never disappoints.",,Poulet - Westgate,4.7,
French restaurant Restaurant,FALSE,FALSE,Kitara,1,9744,5,,,Poulet - Westgate,4.7,
French restaurant Restaurant,FALSE,FALSE,Max Gan,2,9744,5,Good food 5/5 star no drama,,Poulet - Westgate,4.7,
French restaurant Restaurant,FALSE,FALSE,Swagggmamah _,1,9744,5,,,Poulet - Westgate,4.7,
French restaurant Restaurant,FALSE,FALSE,Jun Hoe Lee,3,9744,5,,,Poulet - Westgate,4.7,
French restaurant Restaurant,FALSE,FALSE,bob lim,2,9744,5,Food served is of generous portion.Staff (Aggrita)serving us is friendly and helpful,,Poulet - Westgate,4.7,
French restaurant Restaurant,FALSE,FALSE,Pau Cen Tan,3,9744,4,,,Poulet - Westgate,4.7,
French restaurant Restaurant,FALSE,FALSE,Jonathan Phang,1,9744,5,"My wife and I love our dinner: Half Chicken with Mushroom Cream Sauce, and Salad de Paris! The chicken is flavourful and tender!",,Poulet - Westgate,4.7,
French restaurant Restaurant,FALSE,FALSE,Titus Tam,3,9744,5,,,Poulet - Westgate,4.7,
French restaurant Restaurant,FALSE,FALSE,Si Hui Chan,3,9744,5,The summer seafood stew is good. The 3 course meal is worth it.,,Poulet - Westgate,4.7,
French restaurant Restaurant,FALSE,FALSE,Desvin Phoon Leong Ting,10,9744,5,,,Poulet - Westgate,4.7,
French restaurant Restaurant,FALSE,FALSE,jessica chua,0,9744,5,,,Poulet - Westgate,4.7,
French restaurant Restaurant,FALSE,TRUE,Ming Shen Tham,272,9744,5,,,Poulet - Westgate,4.7,
French restaurant Restaurant,FALSE,TRUE,Maria Baklanova,19,9744,5,,,Poulet - Westgate,4.7,
French restaurant Restaurant,FALSE,FALSE,Khairunnisa Yusoff,4,9744,5,One of my favourite places for special date nights or dinner! Special place for special memories. Thank you Poulet for awesome food and great service always!,,Poulet - Westgate,4.7,
French restaurant Restaurant,FALSE,FALSE,Aerin Ng,5,9744,5,Food was great. We ordered the Chicken Carbonara with French Onion Soup and the Cassoulet. Both were really good! Food came really fast also,,Poulet - Westgate,4.7,
French restaurant Restaurant,FALSE,FALSE,Khanh Linh Tran,1,9744,5,good food,,Poulet - Westgate,4.7,
French restaurant Restaurant,FALSE,FALSE,Jbwkz Gurl,0,9744,5,,,Poulet - Westgate,4.7,
French restaurant Restaurant,FALSE,FALSE,Shannon Yap,3,9744,5,"I was served by Zen. He was friendly and on his own initiative, helped me order my food using the QR code. Excellent service and professionalism. I will visit this outlet again.",,Poulet - Westgate,4.7,
French restaurant Restaurant,FALSE,TRUE,Sze Chan,41,9744,5,"Josei and team took care of us very well, particularly when we had a super hungry and fussy kid. We didn't even have to ask for kids cutlery etc as the team gave kids cutlery to us when our food was served.

Quaint ambience amidst the crazy Jurong east crowd. Will definitely return!",,Poulet - Westgate,4.7,
French restaurant Restaurant,FALSE,FALSE,Penghao Yu,1,9744,5,The food is quite good.,,Poulet - Westgate,4.7,
French restaurant Restaurant,FALSE,FALSE,nurul jannah,0,9744,5,,,Poulet - Westgate,4.7,
French restaurant Restaurant,FALSE,FALSE,johanes cristanto,7,9744,5,"Food is good, can customized the side dishes",,Poulet - Westgate,4.7,
French restaurant Restaurant,FALSE,FALSE,Winnie Liew,7,9744,4,,,Poulet - Westgate,4.7,
French restaurant Restaurant,FALSE,FALSE,Hongyao Lyu,0,9744,5,,,Poulet - Westgate,4.7,
French restaurant Restaurant,FALSE,FALSE,Linshan Que,0,9744,5,,,Poulet - Westgate,4.7,
French restaurant Restaurant,FALSE,FALSE,Bright G,0,9744,5,,,Poulet - Westgate,4.7,
French restaurant Restaurant,FALSE,FALSE,Ju-Li Imelda Tupaz,1,9744,5,"The staff are very attentive n kind, especially Aggrita at Westgate outlet!",,Poulet - Westgate,4.7,
French restaurant Restaurant,FALSE,FALSE,Chloe Sim,8,9744,5,Truffles fries is good.,,Poulet - Westgate,4.7,
French restaurant Restaurant,FALSE,FALSE,Jing Miyo,4,9744,5,Overall food and environment are goooood! Me and my friend really enjoy having our dinner in Poulet Westgate ~~,,Poulet - Westgate,4.7,
French restaurant Restaurant,FALSE,FALSE,kang wei zheng,9,9744,5,Chicken and truffle fries are great. Enjoyed it 👍🏻,,Poulet - Westgate,4.7,
French restaurant Restaurant,FALSE,FALSE,Ct Karim,6,9744,5,Im happy the old set of food menu & its delicious recipes selling back. The new food menu & recipe is not that amazing as the original one. Will support Poulet as long the serve sell their original food menu. Always leave with satisfaction.,,Poulet - Westgate,4.7,
French restaurant Restaurant,FALSE,FALSE,Jer Lin,3,9744,5,,,Poulet - Westgate,4.7,
French restaurant Restaurant,FALSE,FALSE,Jasmine Wong,7,9744,4,"good food, fast service and friendly staff",,Poulet - Westgate,4.7,
French restaurant Restaurant,FALSE,TRUE,叉烧肉包,18,9744,5,"Service 10/10
Atmosphere is good not crowded
Service is fast",,Poulet - Westgate,4.7,
French restaurant Restaurant,FALSE,FALSE,Bernice -,4,9744,5,Food nice not so crowded,,Poulet - Westgate,4.7,
French restaurant Restaurant,FALSE,FALSE,WarMachine,3,9744,5,Very high quality,,Poulet - Westgate,4.7,
French restaurant Restaurant,FALSE,FALSE,Roy Chong,0,9744,5,,,Poulet - Westgate,4.7,
French restaurant Restaurant,FALSE,TRUE,Hui Chen Ang,27,9744,5,"Great food for gathering! Truffle mash, broccoli and lime corn sides is a go to!!",,Poulet - Westgate,4.7,
Singaporean restaurant Seafood restaurant,FALSE,FALSE,Alex Toh,4,2010,5,Came here for a birthday dinner and staff prepared a small 'dessert-made' cake. Attentive and on the ball from all the staff. Will recommend,,TungLok Seafood (d'Arena),4.3,
Singaporean restaurant Seafood restaurant,FALSE,TRUE,Weihan,16,2010,4,,,TungLok Seafood (d'Arena),4.3,
Singaporean restaurant Seafood restaurant,FALSE,FALSE,NeG Neal,7,2010,5,Great service by the service staff! Enjoyed the food together with our family!,,TungLok Seafood (d'Arena),4.3,
Singaporean restaurant Seafood restaurant,FALSE,FALSE,David Tan,6,2010,5,,,TungLok Seafood (d'Arena),4.3,
Singaporean restaurant Seafood restaurant,FALSE,FALSE,Pearlyn Cheong,5,2010,5,"Thumbs up to Reiko 👍
Great service and super attentive to ours needs.",,TungLok Seafood (d'Arena),4.3,
Singaporean restaurant Seafood restaurant,FALSE,FALSE,Kenny Ong,2,2010,5,Very good,,TungLok Seafood (d'Arena),4.3,
Singaporean restaurant Seafood restaurant,FALSE,FALSE,Wei Xuan,7,2010,5,"Food is very yummy, we’ve been here many times. Yee who served us was very friendly, even provided the my dad a free meesua dish for his birthday (which was very yummy).",,TungLok Seafood (d'Arena),4.3,
Singaporean restaurant Seafood restaurant,FALSE,FALSE,Kaslyn Leow,4,2010,5,Nice place for family BD celebration and good food.,,TungLok Seafood (d'Arena),4.3,
Singaporean restaurant Seafood restaurant,FALSE,FALSE,Kenny Sim,2,2010,5,Good service and quality,,TungLok Seafood (d'Arena),4.3,
Singaporean restaurant Seafood restaurant,FALSE,FALSE,Melvin Yeo,3,2010,5,The fish steamboat is yummy yummy.,,TungLok Seafood (d'Arena),4.3,
Singaporean restaurant Seafood restaurant,FALSE,FALSE,Eddie S,3,2010,4,,,TungLok Seafood (d'Arena),4.3,
Singaporean restaurant Seafood restaurant,FALSE,TRUE,Yi Jun Tan,66,2010,5,"Had many great meals with this branch. Always feel the most warmth when Yee Sze talks to us introducing us various dishes, and helping to make sure our needs are looked after.",,TungLok Seafood (d'Arena),4.3,
Singaporean restaurant Seafood restaurant,FALSE,TRUE,Kristin,13,2010,5,"I brought my family here to eat today for my sis’ birthay.  We were  impressed with the food. Standout dishes included the signature chili crab, which had a rich, balanced sauce with just the right kick.

The service was attentive without being intrusive, and the staff were knowledgeable about the menu, offering great recommendations.

A special mention goes to staff member Alex, who was friendly and even took the time to play and interact with my son :)

Will definitely bring my family here again.",,TungLok Seafood (d'Arena),4.3,
Singaporean restaurant Seafood restaurant,FALSE,FALSE,Holmes,1,2010,5,"I wholeheartedly recommend this place for its outstanding service and delicious food. It’s a spot my family treasures and visits often, consistently impressed by the high quality they deliver. I would also like to commend Yee Sze for her attentiveness and initiative in preparing a delightful birthday surprise, as well as for her warm and friendly service. Overall another great session and we will look forward to our next visit!",,TungLok Seafood (d'Arena),4.3,
Singaporean restaurant Seafood restaurant,FALSE,FALSE,solomon maung,5,2010,5,"I would like to commend Alex for his exceptional service. From the moment I was attended to, he was attentive, polite, and genuinely helpful. He went above and beyond to ensure my needs were met, and his professionalism and friendly attitude made the entire experience pleasant. It’s rare to encounter someone who takes such pride in their work, and I truly appreciate the effort he put in. Thank you, Alex for your outstanding service, you are a great asset to the team.",,TungLok Seafood (d'Arena),4.3,
Singaporean restaurant Seafood restaurant,FALSE,TRUE,That Random IceBear,29,2010,5,"The food is absolutely delicious, and we celebrated my father’s birthday day here. The service was absolutely amazing, with a customised birthday surprise from Uncle Alex. He surprised us with a dessert-cake treat, stuffed with ice cream in the inside and fluffy bread on the outside, a cooling treat. The food is very flavourful, with the peking duck being tender and crispy, and the tempura being extra crispy. absolutely amazing tonight on 10 August. (we are frequent customers)",,TungLok Seafood (d'Arena),4.3,
Singaporean restaurant Seafood restaurant,FALSE,FALSE,Katty Chen,11,2010,5,"Fantastic food, and an awesome experience!
Thank you for the wonderful service, especially Xue Chun ❤️",,TungLok Seafood (d'Arena),4.3,
Singaporean restaurant Seafood restaurant,FALSE,TRUE,Gillian T,18,2010,5,,,TungLok Seafood (d'Arena),4.3,
Singaporean restaurant Seafood restaurant,FALSE,FALSE,JESS IKAH,2,2010,5,,,TungLok Seafood (d'Arena),4.3,
Singaporean restaurant Seafood restaurant,FALSE,TRUE,Dennis Ang,18,2010,5,The sashimi is super fresh and seafood is the best in town. Staffs are friendly & amazing! Manager Eve and Japanese chef Ah Meng are very professional !,,TungLok Seafood (d'Arena),4.3,
Western restaurant Steak house,FALSE,FALSE,Lim Jia Xing,12,713,1,"Visited this place on 1 Aug 2025 at approximately 5pm. Ordered a chicken chop with wayu beef and steak.

The chicken chop was served so much earlier than the steak. By the time the steak came my wife has finish her dinner.

The food preparation time itself need to improve.",,COLLIN'S®,4.2,
Western restaurant Steak house,FALSE,FALSE,Elara W,0,713,4,,,COLLIN'S®,4.2,
Western restaurant Steak house,FALSE,FALSE,TK Keji,3,713,5,My go to for western.,,COLLIN'S®,4.2,
Western restaurant Steak house,FALSE,TRUE,Jonathan Lim,118,713,4,"Decent chicken chop, service needs to be improved",,COLLIN'S®,4.2,
Western restaurant Steak house,FALSE,TRUE,Winson Choong,23,713,5,"Came to Collin’s to try their promotional Chicken & Waffles — and it was really delicious! Crispy on the outside, juicy inside, well-balanced and definitely worth recommending.

Unfortunately, the sirloin steak was very disappointing. The one I got was extremely tough and hard to cut. Even after they replaced it with another portion, it was still the same. In the end, I switched to Chicken & Waffles instead, which was perfectly fine.

I really want to compliment the two managers on duty (one male, one female — didn’t get their names). They were very professional, attentive, and handled the situation in a respectful and efficient way. Great service!

Collin’s is a well-known Western restaurant brand, and they definitely live up to their reputation in terms of service and overall experience. While I wouldn’t recommend the sirloin steak, I’d still come back to try other dishes and would recommend the Chicken & Waffles to anyone visiting.",,COLLIN'S®,4.2,
Western restaurant Steak house,FALSE,FALSE,Joyce Do,3,713,1,The service is worst.,,COLLIN'S®,4.2,
Western restaurant Steak house,FALSE,TRUE,Ooi Ee Ting,192,713,5,Went during lunch hours on Friday. Service is quick 😊 food portion is decent too,,COLLIN'S®,4.2,
Western restaurant Steak house,FALSE,FALSE,Thor Rendy,10,713,1,Ordered pork chop and fries.only came pork chop....,,COLLIN'S®,4.2,
Western restaurant Steak house,FALSE,FALSE,Bee Gan Lee,1,713,1,Bad services given by one of the young lady staff.  Really unhappy experience. Put the cup strongly on the table and explained set menu impatiently.,,COLLIN'S®,4.2,
Western restaurant Steak house,FALSE,FALSE,CJ,1,713,1,"Had the Signature Grilled Chicken Chop with Tender Wagyu Beef for the SG60 Singapore Sale (Selected dishes were 60% off hence SG60) and calling it disappointing would be an understatement. When the meal was served, I was stunned. Chicken chop with tender wagyu beef? Absolutely not. What I got were five tiny pieces of so-called ‘tender wagyu’ beef even one of which was just pure fat, looking as if it was scraped off someone else’s leftovers. The beef wasn’t even medium rare as advertised; it was well-done and tough to chew. The price? $19.90 SGD, which came up to $23.86 after GST. The rest of the plate was mediocre at best, I’d honestly rather eat at Astons. Please revamp this dish, or better yet, take it off the menu entirely. I wouldn’t wish this meal on my worst enemy.",,COLLIN'S®,4.2,
Western restaurant Steak house,FALSE,TRUE,Benson Lim,106,713,5,#NAME?,,COLLIN'S®,4.2,
Western restaurant Steak house,FALSE,TRUE,Liaw Kaijun,22,713,2,"Food is good especially for their waffles, crispy on the outside and fluffy inside. But the waiting time is horrible. I ordered my dinner at about 6 pm and the food was not served after 30min. They focused on delivery and forgot my meal. 🙄",,COLLIN'S®,4.2,
Western restaurant Steak house,FALSE,FALSE,Julian Chung,5,713,1,"Giving 4 stars for food because it’s undoubtedly good. But service is horrendous. Waited to be served and was asked to sit down (not even brought to our table) by one waiter, only for the second waiter to come tell us to wait outside and not walk in on our own. There was another group who walked in on their own just before us while we waited. The sheer lack of waiters is not the biggest joke, but their inability to discern facts. That’s the biggest joke. Please retrain your staff.",,COLLIN'S®,4.2,
Western restaurant Steak house,FALSE,FALSE,Jane Lee,6,713,1,"Called restaurant twice in Apr and May to confirm if they have suitable food for Vegan customer. They ensure me there is pasta vegan can consume.   But today when I dine in the restaurant, staff told me he just checked with the chef and the pasta is also contained egg. Now end up we are left with only salad and minestrone soup suitable for the guest. Very disappointing with such service.",,COLLIN'S®,4.2,
Western restaurant Steak house,FALSE,FALSE,Ryan Wong,3,713,1,"Terrible dine in experience, wrong food served after waited for so long. Lots of choices weren’t available.",,COLLIN'S®,4.2,
Western restaurant Steak house,FALSE,TRUE,Patrick Ow,41,713,5,Excellent friendly service by staff and also Kok Chuan! Prompt and very approachable! Recommend!,,COLLIN'S®,4.2,
Western restaurant Steak house,FALSE,FALSE,Venus Teoh,12,713,1,"Wait for 5mins front door, at least Pls get someone tell me how long I need to wait.",,COLLIN'S®,4.2,
Western restaurant Steak house,FALSE,TRUE,Eric Tan,11,713,4,,,COLLIN'S®,4.2,
Western restaurant Steak house,FALSE,TRUE,yun wei Choo,79,713,4,"Collins Jurong Point is an absolute gem in the world of fine dining! From the moment I stepped into the venue, I was drawn to its warm ambience and friendly staff. The menu offers a delightful fusion of flavours, showcasing a wide range of dishes to suit all tastes.

Their attention to detail is evident in every aspect. .

The dessert menu is an indulgent treat. The molten lava cake is a chocolate lover’s dream come true, while the tangy lemon tart provides a refreshing contrast.

In addition, I must commend their attention to dietary preferences. They offer a number of vegetarian and gluten-free options, ensuring that everyone can enjoy the experience.

Collins Jurong Point has certainly set a high standard for dining venues. It is the perfect place to celebrate a special occasion or enjoy a memorable meal with loved ones. Whether you are a food lover or a casual eater, Collins Jurong Point will provide you with an unforgettable culinary adventure. I can’t wait to return for another fine dining experience!",,COLLIN'S®,4.2,
